sampleid score
S-204414 -1.7313085757008326
S-378681 -1.9246721493872188
S-228786 0.5748614480477574
S-883502 -0.08066128581734083
S-361173 1.6513790606361782
S-133112 0.8834415967078378
S-346377 0.899818572848642
S-527995 0.002177898589316385
S-210858 1.167497976010675
S-822887 -0.816899829726131
S-597251 0.7906572422625326
S-627380 1.4264189375063798
S-492342 -0.9505893205580801
S-347952 1.6854209298876237
S-710415 -2.311333568554311
S-786536 1.6343355226720717
S-268782 0.7095403484741704
S-582039 0.19014781205024883
S-909201 0.5721545395382311
S-697016 0.9573743931614893
S-487285 -2.685015286508409
S-521234 -1.309999396485198
S-705035 -0.5706886172879
S-665397 -3.035353477899794
S-535079 0.06712491592592643
S-869453 -1.3531677509522502
S-700176 -0.6816970335573259
S-972269 0.17237341592341515
S-469946 -0.8744639267234114
S-105268 1.2498620675895866
S-549479 0.4957109798795165
S-102129 0.5306853960824963
S-560177 -0.017810830752648013
S-153075 -0.4774972559442311
S-925340 0.3389076111158318
S-242723 0.5157777523814393
S-918484 0.6902084849187115
S-800136 -0.62037326256038
S-405275 -0.2077916077149038
S-976690 -1.5334605908980838
S-679166 -0.4856291328990954
S-214567 -0.011095025398395464
S-791842 1.3459588365146442
S-855362 -0.09702401873471131
S-369576 -1.0444982003302172
S-509938 -0.5070382136616027
S-159571 0.29149593933917217
S-407195 -0.02892146156245534
S-267318 -1.2916206687930716
S-951032 -0.8849802177434325
S-893355 -0.923344148205007
S-475305 -1.1387532012934964
S-317208 2.212277193912751
S-867406 0.782308975278389
S-238835 0.6078225817841542
S-293748 -1.0339614866381162
S-740154 -1.5939358341718588
S-637406 -0.10393547287413743
S-782014 -2.500920615800233
S-225795 1.1328622355780091
S-204212 -0.8995460886154129
S-621276 -0.8650355191531919
S-479391 -0.9189287737609131
S-177270 -1.679853547954565
S-680826 0.5103188975111651
S-597741 0.896995498484996
S-277408 0.04242652368832989
S-560274 -1.2866632574722403
S-746818 1.1914056105797517
S-310474 0.40752974133273484
S-870261 -1.1755980904248509
S-750519 0.49135670508143514
S-804443 1.0386817950605298
S-171908 -0.5802734826597844
S-395786 0.11582406173107707
S-818427 -0.39441345013590023
S-317358 -0.762980367502588
S-579426 -0.06532580041037278
S-859011 0.8393430031348297
S-949657 1.435679030891126
S-676476 -0.24260760287822863
S-979333 -0.6820508291524219
S-357831 0.27972090704112157
S-306340 -0.5605851884094826
S-309667 3.1290141881587576
S-601176 -0.21257300721596237
S-903313 -1.5155679262058999
S-402475 -0.4274742685367895
S-843829 -0.28939860893972497
S-125474 -0.7878571707296261
S-375278 0.5567944091755788
S-469959 -0.009269217286984988
S-534044 -0.23064313394682806
S-984721 1.139008638518394
S-800382 -0.6683242988198392
S-811990 2.09198678406225
S-972652 -1.992527397601537
S-453481 2.1781570312923564
S-558670 0.29046831160007835
S-979595 -1.5391593131129835
S-226484 1.8911770210128966
S-881817 0.07381443276342026
S-796723 -0.48249820636768825
S-135570 -0.12370266757062481
S-885396 1.0692168532060322
S-604437 -1.14232716487343
S-599639 0.22924649665353858
S-940220 -1.0962813249097332
S-736665 0.6753543012166088
S-143655 -0.31795051602447244
S-986426 0.9591213921020221
S-640559 1.0430115268440079
S-750815 -0.6479744543524226
S-601688 -0.6717643343129801
S-762972 0.9268478797243892
S-831105 -0.6194425036539172
S-136526 0.27662891230642395
S-547013 -0.05763243068290427
S-512700 0.2964614686032561
S-357867 -1.5230596251531747
S-810153 0.8966286696454535
S-837734 -1.2411910825996353
S-436964 -0.9158056661482503
S-842055 -0.31491408478107624
S-496928 -0.24460634379790103
S-342147 1.0516635793934128
S-905529 1.4746247309335234
S-972389 1.5362928920068752
S-685043 -1.7140768975152334
S-747692 1.2564413184569527
S-970367 0.44834873101570927
S-670314 0.6553817272806073
S-983926 -2.0150446004407145
S-451585 0.22171997717027253
S-912860 -1.1164417924635321
S-252388 1.403339251768294
S-220521 -0.07726403940862181
S-289321 -1.0754375020131075
S-464974 1.4746544302291065
S-738729 0.1042138459702916
S-912296 1.7320778450866623
S-479937 0.9776973569403667
S-871881 0.2560141618033177
S-132284 -1.526297132637843
S-365318 1.835764823806533
S-414578 0.8238646460271231
S-494861 1.2183912664421002
S-164869 -0.7052381483555376
S-315356 -0.23114897769970333
S-799140 -0.26658600280979705
S-530680 0.14888399619471346
S-376941 0.5139080337737276
S-645698 -0.7318883565151505
S-141713 0.010451148500094598
S-321751 -1.2018023931603181
S-824247 0.02467425925238098
S-535665 -0.23662175157945906
S-451122 -0.24976726364408197
S-128506 0.6214537350951027
S-515694 -0.671347447863118
S-458829 0.795305812747061
S-189789 -0.9972437210877075
S-888744 -1.0051946690345124
S-613987 1.0701665354316483
S-994736 1.6822534320983635
S-235921 -0.2791787758472819
S-493465 0.493953829633912
S-888310 1.3463794601338779
S-202463 1.0389787220814877
S-614879 0.6463905353469075
S-833811 1.3770704014866495
S-304128 -0.6662016061000602
S-374065 -0.925295070090367
S-613344 2.0631457935105373
S-372624 0.6489022901148273
S-334660 1.4595706659557108
S-630238 -0.7672973673555198
S-455862 0.982851824649405
S-386499 1.2647152788280294
S-360519 2.110146971717712
S-333517 -0.6396360419260891
S-236779 -0.07643486154708054
S-896409 1.2908916113947235
S-338041 -1.387205017290061
S-328054 -0.5961315016942219
S-442627 -1.9441187247339435
S-516517 -0.6887839244036681
S-254488 -1.5974133357143048
S-415136 0.09132527791180017
S-680804 -0.6881108945898727
S-878395 1.8739047620769633
S-880604 -0.0606291982436844
S-257926 -1.5258095977463926
S-980596 0.6003210735355085
S-374382 0.37345265706346453
S-906412 0.8135736048821449
S-150829 2.6538558750771877
S-430384 0.8408191490211808
S-822994 0.9518783939446096
S-357793 -0.06141412428515561
S-339299 -0.5772956099818789
S-322618 -1.141883143805837
S-906984 -0.016731301017325506
S-439465 0.309799830433526
S-876071 -0.5957920830337188
S-410345 3.1890490009256585
S-812185 0.6985626053526698
S-197156 -0.5396560227744709
S-334763 -0.7692003259142637
S-511580 -0.09000740215126743
S-207098 0.756941766268031
S-831203 0.655237086418726
S-518366 1.081746370482235
S-662965 0.5611240841605324
S-291139 1.6691771367843007
S-202243 0.8870182808166608
S-609041 -0.04258768938950899
S-103570 -1.1526606610801577
S-638778 0.6312575450945908
S-263565 0.474787615824762
S-621085 -0.6492927850411251
S-237733 1.4696772701999286
S-673295 -0.25567731826515183
S-935325 -0.4564545710325101
S-396348 1.6470624494821795
S-555760 -2.073789335479194
S-226477 -0.6517618235075924
S-139250 -0.7181489824438717
S-902649 -0.21688485764532983
S-933322 0.75218828371048
S-736368 0.2773043421171972
S-734106 -1.5432490055191095
S-832143 1.6615081919235317
S-192386 -1.4518885973461104
S-467649 1.0221199686739812
S-566147 0.95043224524022
S-600231 -1.670057688586333
S-445344 0.09347840314345923
S-433974 0.6317269033274497
S-995766 1.5375686178475059
S-816809 1.2048656158180089
S-108362 -0.47958889598114307
S-285345 0.13949729292640223
S-776224 0.3690800624099738
S-858625 -1.3880363732806877
S-390520 -1.8237177152956168
S-382765 -1.7623833551055093
S-531348 -1.637493662502115
S-433597 -0.5109421871722908
S-388731 -1.0405671599574058
S-252001 0.3663637246329303
S-928076 -1.1127611826392232
S-976141 -1.200311184387298
S-629018 -1.6604633147893442
S-358858 -0.5482627208849453
S-324540 0.986434721356442
S-880771 0.036767697267548305
S-955743 1.1909131489697162
S-507063 -0.17051172989109864
S-419265 -0.18692224081829134
S-454597 2.2027840365707614
S-927424 -1.3416179130372368
S-921318 -0.9681664001725411
S-364688 -0.09311485015501819
S-466066 -0.1277802589225781
S-810237 -0.8309489293101117
S-327118 0.9122401792513185
S-823375 -1.1035159716338976
S-643348 -0.8769822479734155
S-423642 1.1814324412992834
S-207785 0.6744420326395232
S-865437 0.41822407806293455
S-151765 0.09577196286318918
S-491844 0.11877722057565712
S-767044 1.3673037377284882
S-226840 0.23207135155161218
S-948730 0.33821604601672833
S-625800 0.7853430377698383
S-431819 1.0745486506573934
S-238385 1.8278632525897627
S-732015 -2.2091609108457018
S-865893 0.3051085871872131
S-874634 -0.5827008777007509
S-436946 1.5118066295319426
S-358240 -1.276932774238126
S-109941 0.776693924192161
S-444860 0.5837446029948818
S-334831 0.4369839983479695
S-149275 1.8061756918352894
S-722242 -0.33194021296565934
S-470617 1.1394132278861888
S-667448 0.40753974710303437
S-999690 0.3162956193706846
S-306713 0.8040705668679177
S-785719 -0.21067516902566755
S-717133 1.516428941421751
S-536975 -0.5098077928236198
S-435687 -0.33303920261540243
S-725995 -0.06129892140824322
S-117895 -1.489756517373758
S-390534 0.6669460291865044
S-939097 -0.0664503138483864
S-284417 0.5807308762313439
S-525140 0.7631756703726699
S-639514 -1.1649381923479845
S-100832 -0.9140553993295685
S-991577 -0.15761802949132364
S-503804 -1.4761688368033927
S-840324 0.9966471912190576
S-979356 1.1514689608355653
S-351052 0.8548648990759882
S-807000 0.07595320969810962
S-336075 -0.6807589538826737
S-583048 -0.6283457346477966
S-624055 0.44664949974545587
S-208135 -0.16949584311199906
S-429832 -0.6303876171290791
S-890534 0.057276905084021945
S-417940 -0.4190145063656654
S-364334 0.5504236948141934
S-845324 -1.2157881623162436
S-515191 0.5699637736043551
S-879649 0.7918409485457969
S-914787 -0.2433033682629916
S-303696 -1.4080533993198907
S-655574 -0.7300682193874724
S-469334 0.9712436597582589
S-211028 1.4690210202186935
S-767796 0.49807637365830315
S-739238 -1.4021667403772007
S-569276 -0.3185675750328809
S-262473 0.059629154895999625
S-419759 0.4229807351889213
S-593488 1.2205685855717103
S-632405 0.17122458741931393
S-863484 0.5243842445061886
S-354428 1.0700981229818902
S-101572 -0.09129993474518336
S-518987 0.7891863714056335
S-774450 1.2855993060695103
S-124471 0.33356565941955485
S-878065 0.03587475565196957
S-671861 -1.8891787516948177
S-427243 0.8791875539653518
S-324709 0.039617803723881406
S-899264 -2.002042394818462
S-367214 -0.36178164157483667
S-816858 1.9126324523840155
S-871554 -1.014887194683578
S-360318 0.06854270821044811
S-923849 0.7863274693622561
S-532446 1.230438693561616
S-287120 -0.05218647446016428
S-773258 0.07235469358837932
S-371086 -0.4656566927605539
S-379484 -2.3802868531918975
S-606764 1.2774089693488033
S-730844 -1.786347366905395
S-998140 0.05531896050432611
S-667912 0.85252117424536
S-395944 -1.5817757580848846
S-606086 -0.05587817829353356
S-560923 -1.301524317287169
S-431911 -0.7966764000854326
S-517148 0.7228875877210775
S-479940 1.800971451426682
S-554024 -2.738494623155297
S-344665 -0.1497822701304779
S-119762 -1.5679914658975553
S-884595 -0.13229793391795164
S-730429 1.6433946372363941
S-368955 -0.4900674575991601
S-713685 -2.1229392810804923
S-192124 -0.02812176357064211
S-590380 -1.3879994043292456
S-784488 2.3236909170602207
S-531169 1.4362140030172834
S-557112 0.03572650465193991
S-353853 -0.07691300555482786
S-241544 0.49301401777261394
S-593556 -0.35081756184247037
S-150998 -0.31993426257976243
S-701335 -0.9464010903171108
S-944346 -0.28527614922897515
S-729683 -0.12768350599126327
S-491760 -1.7183079448709169
S-987767 -0.3953023772740959
S-582425 1.5598963780187458
S-843169 0.47044271889326006
S-607452 -0.29476358785548573
S-247047 -0.6241754711301805
S-721592 -0.566086827807313
S-844245 -0.027255334417121913
S-298278 0.7717404277274184
S-343979 -0.9458011807675493
S-906579 -0.819167001193366
S-982055 0.4260001968068614
S-486161 2.204697624634761
S-739515 -1.184304316977446
S-875822 0.7139216807834228
S-936385 -0.9712264554649647
S-388972 3.3831108565715278
S-637984 -0.5375072451952699
S-616121 1.139099977735846
S-459216 0.49653580348332826
S-532661 -1.197743643294329
S-940620 -1.1890688390144488
S-903214 2.3499372984403704
S-887405 1.3817122851173815
S-295129 0.5298100970831057
S-720376 -2.0377864381168425
S-176612 -0.44728959716157857
S-504500 -0.4833876984085351
S-257634 0.5211615892628603
S-192765 -0.6729938753203204
S-506742 0.10723004346329511
S-631376 -1.0456335901685672
S-597304 0.5100173470381589
S-919079 -0.7037226852208162
S-763583 -0.7259528823039106
S-419737 0.5868357378138869
S-288148 -0.28488746996019854
S-645461 0.19008279083553692
S-146345 -1.3610405705292323
S-963224 0.16953705939716204
S-946799 0.6289876408648618
S-876476 -1.133563724313197
S-993802 0.8248025345265746
S-413337 0.6147503328723124
S-777441 -1.229765080518635
S-200414 -1.2473706781247773
S-922963 -0.24354008887904857
S-513347 0.6688719439432987
S-947864 -0.17263095513602653
S-488658 -0.39656351581399346
S-654068 2.662202013121429
S-126582 0.1545618393973988
S-986547 -0.7787252943627905
S-573866 -0.37237152112219574
S-993085 -1.008832522194003
S-548274 -0.5457022396704486
S-238695 -1.3959315738797167
S-185963 1.5786675702035748
S-923432 0.2469712625291708
S-139713 1.567496423579037
S-458667 0.936565209877511
S-578294 1.0751242781676489
S-589195 -0.9348653686417296
S-614694 0.46562586322257177
S-507588 -2.017952143854723
S-411640 -0.8442330530443
S-525268 -1.1048383062941225
S-890369 -0.39790934480695184
S-684911 -0.710073843764604
S-661676 0.03862417792481579
S-981056 0.07136660460587596
S-652558 -0.9388821067306055
S-505396 1.5186593725165392
S-981051 0.551804944838543
S-389340 -1.3779218340394435
S-195165 -0.7881416758721568
S-630737 -0.32636867495120037
S-351955 -0.08089225973513126
S-502102 -0.3515428558237237
S-271765 0.9614495386764932
S-911614 -0.8764577778415142
S-626441 -0.12440054531060005
S-113864 -0.5918984116570193
S-981989 0.9815679237848398
S-651799 1.487978130764172
S-554895 1.2325286518178933
S-373178 0.3695634665215952
S-651248 0.09649749870935881
S-693797 2.5091758646792797
S-208221 0.053629984137739936
S-846902 -1.333323305740012
S-342480 -0.28693506812061886
S-954805 0.5586173288400574
S-960432 0.6832873501240435
S-105284 -0.9757509944391841
S-150630 1.0381099880087796
S-939244 0.33552225810991965
S-305888 1.3991085362552358
S-290698 -0.8738571983840949
S-791929 0.07555408997036457
S-511734 -1.1104366575825972
S-558457 -2.9698902652205597
S-878099 0.13803943354626286
S-214309 0.7903913393739762
S-793410 0.4512133028548349
S-861100 -0.5066406363286187
S-871600 0.8056002014795842
S-748438 0.15825709446653557
S-672124 -0.5967200245859409
S-922456 0.37850566794660645
S-839434 0.30571397415682444
S-387254 -0.05249840326326788
S-169008 -0.015586235217895816
S-391720 0.7587264408576345
S-730893 0.6607351837529789
S-931117 0.23702034793465265
S-197240 1.35716366724062
S-550013 0.6840055294762217
S-178412 -0.7297745981962842
S-530009 2.1366466511727205
S-708377 -1.2751753280211937
S-329381 1.008467793248922
S-232326 -2.257639535956602
S-989974 0.9636400974691447
S-995972 0.7951139894960668
S-592852 2.0062130727749317e-05
S-594837 0.1609726577287067
S-194930 1.0355410667249134
S-551169 -1.7326917805851159
S-752057 -0.7890573280966678
S-548111 -0.7434100664729598
S-918331 0.5757376838712669
S-213505 -0.7894512042173558
S-648540 0.6545656063206153
S-454776 -1.1931392861082895
S-823251 -0.3372239857179974
S-228938 -0.5438204845223851
S-553997 1.2810131896677024
S-261637 -1.3199588107108386
S-397802 -2.3166080338699473
S-353258 -2.0624428551255543
S-744696 -0.31994183510799945
S-812321 -1.1707207218281166
S-802921 -0.46009755019401427
S-342509 0.6030821170110878
S-628713 0.9732945883032479
S-406992 1.8423582812228854
S-829660 0.9171295601436577
S-164144 1.4539250831504482
S-414813 -0.6851295932256658
S-614868 -0.6315495988758577
S-452630 -1.2322764217848272
S-669161 -2.0112743805893896
S-797434 -1.6221621213061388
S-318172 -0.09223004815686442
S-964572 -0.1311782324302279
S-497872 -0.29545483623899393
S-419802 0.06478420667674809
S-834233 1.762584905813246
S-231124 0.0772870449074895
S-898807 0.90988373359296
S-168699 0.3625659984317793
S-188198 -0.8039744507216967
S-431585 -3.7689909595485354
S-575561 1.1402422957859488
S-310500 -1.5769484376275011
S-770698 -0.4367907285456545
S-257244 -1.8028773796616022
S-643515 2.384433636995591
S-148467 -0.2209536743658087
S-789921 -0.8949413973364125
S-716225 1.8022659559651584
S-730689 -0.6079253143599145
S-835145 -0.44699954603309167
S-484420 -1.197209421417353
S-424844 0.21447005222391674
S-776608 -1.6648841823059226
S-651426 1.5230554879779323
S-700632 -0.9589219064338551
S-137270 0.5108616644770216
S-371232 -0.6343569786741696
S-906536 1.0932242603488578
S-474532 -1.441240884451597
S-953281 -0.9195392822544708
S-832177 0.6340684341030226
S-579131 -1.571920009475543
S-867976 0.40915936614861176
S-908993 -0.4483899333593109
S-578261 1.574971419303739
S-225476 -0.06298920033491667
S-313690 -0.6426186169627401
S-430549 -1.5075372186909113
S-195795 3.1728053185986487
S-513165 0.1876664832032258
S-846312 0.4337138734172158
S-665761 -0.01602752476815253
S-435271 -0.7739864223133021
S-924059 -0.30323966587725026
S-979012 1.4102780867121925
S-474716 1.0867870901259353
S-273732 -0.18096861456553723
S-581717 -1.0239459858051319
S-672278 0.4423452105621082
S-880537 0.7485209469080286
S-923180 1.6163863359838222
S-978642 -2.3880984809612893
S-476117 2.3304405202580574
S-852396 0.4315032081478752
S-938181 -0.9422422153089709
S-165595 -0.14754432809001872
S-394459 0.06422937480111152
S-279800 -1.792044587603347
S-113274 0.13017995677148447
S-954523 1.5847964191354547
S-171635 -0.36349019820883455
S-513756 0.963273448400766
S-334367 0.6547068983070137
S-445359 1.0413819862692204
S-640772 -0.982952796076738
S-767537 0.391525908127469
S-402850 -1.0634858557508102
S-964043 0.2854280805917017
S-159219 0.7734257306833431
S-810411 0.42658571647384425
S-330572 0.004487465493628384
S-207707 -0.43413204447849996
S-146141 1.2038687688172545
S-173230 0.6091858245535646
S-557002 -2.4032959612809925
S-178140 -0.9558245372865711
S-775633 0.791623954259093
S-826766 -1.3708849229817575
S-227588 0.5165573497378166
S-363034 -0.5567942622559736
S-465850 1.165890670393161
S-432766 0.8477453713095855
S-980934 2.1553919022720294
S-166937 -0.23239141579803868
S-232418 -0.6941635963216993
S-654628 -0.7828054789734535
S-183015 2.263611374314279
S-336214 1.840545040277267
S-301493 -0.3750716100641771
S-349026 -0.08753903834600563
S-385625 -0.5696132809807218
S-551343 -0.2044478003566938
S-253929 0.06727000233432123
S-260329 1.1181127043424959
S-320688 1.7272183883774108
S-390448 -0.9096960480092403
S-325911 0.2535639460492144
S-356047 -0.19963832403666354
S-401721 -0.40076059880737874
S-410572 0.6129148923281488
S-273855 -0.22983797881550805
S-231469 1.229808099476975
S-129191 -1.171683833395179
S-389444 -0.44946264412175685
S-710481 0.2690170118439925
S-386442 -0.5022593431545131
S-114417 1.4365007604638544
S-938264 -0.3303815157367562
S-428826 -1.1451447999357465
S-970306 0.8709340888867229
S-530221 -0.45573340632223425
S-464776 -0.5468709446744536
S-687157 1.966621116631626
S-219331 0.024098305061775654
S-554317 -0.10192152974496083
S-558492 0.38140137943836017
S-964506 0.8623381219287172
S-968385 -1.0201456539200526
S-281087 0.05698801041362739
S-269070 0.30038881053197775
S-952680 -0.6395473933614352
S-322597 -1.188265229403529
S-393859 0.7287552356822717
S-292938 0.44389334762584687
S-841369 0.7131383245017355
S-231836 0.582533804134286
S-520784 -0.7453314295618841
S-930373 0.2737550791379438
S-290902 1.126560263556732
S-561866 -1.2011543778168456
S-788716 -1.4161792210869506
S-840032 0.517425866172051
S-917252 -0.974413242753477
S-281074 -0.4707523030369818
S-515120 0.26302862222673407
S-949919 1.3550855720739814
S-384788 -2.3635831324612298
S-561652 -0.1393487059208944
S-742548 -0.42566966586966326
S-261492 -0.05606999488194819
S-731583 0.4034093181325375
S-229719 0.3685145841413501
S-844574 -0.36729122944555154
S-951815 1.1177181673485346
S-980791 -1.4652829485746637
S-302520 -0.3974352836987121
S-465599 0.4504388656522293
S-160192 -0.6739401938281346
S-602385 0.05501147417190964
S-864095 -1.1545075808616097
S-372367 -0.33936006449511913
S-824499 -0.6906019686033092
S-402705 -1.5258622789310508
S-199028 -1.1106485661506689
S-400027 0.5095857698842463
S-481350 -0.9069971379780231
S-593523 -0.6803834955000604
S-180206 -1.2695041638934006
S-624536 0.6789781315513524
S-978396 0.6762027856789579
S-369069 -0.5189848114760293
S-406932 0.9638290381909758
S-318771 0.15193764949864674
S-637323 0.26018428317043685
S-512099 -0.3845856020492098
S-667961 0.6876045746243833
S-777782 2.232486066208433
S-463629 -2.0155626345071225
S-933987 0.11386286497696346
S-142953 -1.0428778072837517
S-947274 0.9595295328899562
S-991497 -1.1709843910617805
S-531355 -0.7680263781783891
S-277656 0.9644797817006647
S-727659 0.13957785434987136
S-169698 0.0861419766815267
S-146255 1.4345901357093371
S-557887 1.7331369172828865
S-377101 -0.37154715175162867
S-976448 0.22902018771135835
S-329335 0.5796343080194578
S-529066 0.6769716684553001
S-308285 -0.6995344379198605
S-282255 0.03383035290682229
S-253068 0.8760012508398656
S-487904 -0.5444595905782086
S-759326 -0.3199237037149548
S-820621 -0.6278762022078194
S-416622 -1.1952175552439124
S-448908 -0.6928353111319172
S-410569 0.8184904194563102
S-482856 0.8176311569078929
S-986138 0.6841589106922897
S-607831 -0.37611324176394506
S-717494 0.9723603027721753
S-380027 -0.01209055446213797
S-759258 -1.4221733559882828
S-984987 -2.3418289016996514
S-626146 -0.05823537787331747
S-867139 1.300111859037929
S-178452 -0.8223599624725061
S-238554 -0.03209334490109411
S-691240 -0.32324673875879995
S-114622 -0.1984195184905561
S-194405 -0.23997323083801012
S-209823 0.07937784331178516
S-278576 1.0811126962267874
S-245721 2.4031496052808308
S-540952 -3.3770968595005186
S-914602 -1.287716551895974
S-261292 -0.7217034089194548
S-852271 0.7281894394163997
S-664155 0.13906826730269822
S-251567 0.9062588910546959
S-952733 1.5379165366465957
S-765679 -0.31343553366207566
S-923089 0.9116322895028905
S-420477 1.0285094336347433
S-590676 -0.7523909103860629
S-744526 0.34186311328204777
S-457791 0.8481554427775855
S-237484 -1.3811013543309956
S-746406 1.852225778549857
S-412513 1.6017949246221925
S-161024 -0.31107559561913906
S-851405 -0.48632026981367693
S-241375 1.7592624512568698
S-831820 1.1237380990359178
S-929387 -0.4853449871188963
S-545092 0.871466457611072
S-216265 -1.99466532181824
S-917570 1.251707832821742
S-487876 2.05499725975333
S-208156 -0.614271763644971
S-646328 0.3939877228496144
S-211578 -0.4894994183166269
S-335571 -1.3302345372904716
S-432910 0.46193292799008556
S-943337 1.2685901458328255
S-873517 1.4295533974365018
S-947479 1.1485903167171656
S-372903 -0.9338470408901497
S-834978 -0.9993725234125828
S-113585 0.9857679930321677
S-216459 0.343969571584928
S-596474 2.247728109221568
S-805707 -1.6088543243473072
S-447535 1.4838320907863878
S-733799 1.2387627474125011
S-964087 0.6230938832957911
S-287733 0.7720598970065572
S-517995 -0.9273822511975313
S-433632 -1.8674097945841903
S-368486 0.37385986351994327
S-252394 0.012200444732070881
S-981983 -0.5708871258422156
S-542576 -0.6063854855760191
S-240137 -1.1100874138199994
S-981017 -0.7447839437892072
S-352464 -2.4145479049345147
S-369684 0.8139622838844034
S-163315 1.1786681322420964
S-604529 -0.27423591641335293
S-176346 -1.5572225699342426
S-458605 1.4617273080813393
S-128366 -0.49041441224187926
S-535261 -0.300504720328465
S-323935 0.39626715898415615
S-330929 -0.26414155386541166
S-634422 -1.4953340856237332
S-811290 -1.601929158766213
S-129583 -1.128760042482872
S-168342 -0.15474845996705572
S-521575 0.04183361388992746
S-683572 -0.2066239719836645
S-732393 1.4743661934690335
S-914621 -0.9122997613090369
S-661042 1.9561113262105532
S-596049 -0.8425804820797452
S-803120 -0.16922604236484706
S-697950 -0.8648363348892103
S-422145 -0.20742853204196904
S-973031 -0.8993248263892579
S-203594 0.8733081377333953
S-396864 -0.13898155171279786
S-903752 1.734129009448727
S-905918 0.9192873972092284
S-783908 -1.0750898804371944
S-316709 0.2079777368677333
S-880711 -0.02554702456810326
S-528621 -0.7329696452094293
S-422512 -0.009868871831190451
S-523148 -1.7855297188606871
S-210942 0.971037476050019
S-245008 -2.2345009580516244
S-976589 -1.4751379022169608
S-508519 -1.3678483627077298
S-127393 0.8135755797081929
S-944606 -1.3598299282280544
S-570266 -0.4106067701040337
S-805233 0.11916655733150633
S-772412 -1.9396265827859351
S-427761 0.13884961391259842
S-799380 -1.014416267222901
S-805966 2.1167509886668476
S-768841 0.3894321238486965
S-699597 -0.3125111714497804
S-371973 0.22937837382351234
S-180752 0.7337411611496929
S-763463 1.078561452527222
S-460775 0.8273772142396882
S-664228 -1.103373944532922
S-947293 0.6185793226721644
S-808176 -0.5403622555584463
S-136796 -0.7610358043688191
S-152719 -0.8629149883538779
S-609554 -0.15377533209315486
S-329796 1.5006755376793488
S-504097 -0.22970579970781135
S-552374 -1.9238995145826452
S-212035 -0.3613375019494891
S-827020 -1.1151639025615305
S-697493 -0.38728788914159284
S-770000 -1.0930137676288223
S-476439 -1.480772436348985
S-527190 -0.7635488785726308
S-794115 0.4335633629204473
S-267586 -1.242118090424299
S-907224 1.8761818368910073
S-614740 0.03449678120586813
S-202029 1.2828526812202092
S-681872 -0.6823603842874096
S-346517 -0.1767629306938564
S-837508 -0.15116297354997227
S-619011 -0.18804379550794975
S-437625 -0.3568076451219786
S-640404 0.4017611706748633
S-759008 -1.895490531705482
S-281839 0.11246345665704033
S-702528 -0.019724913967833213
S-330120 -1.9036361923900424
S-780011 1.8950856900574682
S-823594 0.4381563559755218
S-174877 0.26834899956619035
S-938744 -0.6149521454222759
S-953800 0.8684211530704341
S-148851 0.8703633393230812
S-921686 0.8308302383096686
S-523478 -2.0469626267175296
S-929706 0.18527579709913167
S-732964 -0.8586762870252184
S-164098 -1.411767296255695
S-410411 0.7008279633484629
S-348831 -1.0066090184510132
S-384531 -0.20907780930729325
S-576399 0.0980930887150967
S-201657 1.2788994546264707
S-295329 -0.4935952965859868
S-538287 0.5351697112351238
S-649221 0.39680030802195154
S-583177 0.06975533062612721
S-145537 -0.1296754644294255
S-905235 -1.0357273168841732
S-366501 -0.6181673631259902
S-353548 0.5471399406857957
S-695031 -0.056157280828994516
S-893329 0.7318242421169583
S-565209 0.5944092372939737
S-228598 -0.7380026315557208
S-883060 -0.44222312046987233
S-462137 -1.3988877798402788
S-779821 1.5737371004812966
S-745611 0.07797209537539523
S-790765 1.6872635030264247
S-522344 0.487630181202355
S-417850 -0.5660229015938671
S-209073 -0.21189043031316457
S-897886 -0.15809022292991004
S-616929 -0.6782309581358377
S-379143 0.4681911115134717
S-516918 0.5454710461256561
S-486783 -1.516089169561714
S-535372 0.9321149585210315
S-164115 0.8495469856764232
S-481588 2.372151552834179
S-418729 -0.6899384021100924
S-870362 -0.11706129268610918
S-356296 -0.6426582593449088
S-508446 -0.6463010734025946
S-814206 -1.2490615073958873
S-564288 0.7580667178480688
S-786263 -0.3514245720127358
S-462145 -0.018783058329217006
S-644969 -0.8652261179862922
S-616706 0.12070481947562961
S-804877 -0.07438287286018175
S-143596 -0.7190839967373233
S-962131 0.8643302053219017
S-656657 0.19815964179705906
S-153772 0.6260416887826123
S-490334 0.4749696085991787
S-456780 -0.5401427911071547
S-718646 0.8470475725663471
S-923938 0.9248970685186937
S-853539 -0.5581632987953064
S-868851 -0.6195619488810004
S-712342 0.8249925638330463
S-292867 -0.22357552241276785
S-893746 -1.8111859430024746
S-352669 1.770911115519513
S-917102 -0.4615632030067926
S-704440 -0.5806847895159362
S-360410 0.11205732354657777
S-840286 -0.9239017397662087
S-783933 1.0152689223686637
S-450862 -1.5795839460038301
S-998824 0.8712523451006033
S-309687 -1.4851094075354088
S-608683 -0.8899084136456549
S-206869 0.15908250391638884
S-918969 1.956173384304973
S-394822 -0.14162365934441168
S-997778 2.2703122169334513
S-531070 1.6478924511208048
S-751169 -0.43407638375940516
S-981759 -1.148063867486084
S-270928 -1.6247787107628764
S-298400 0.18351823764122022
S-455487 -1.0608459417285174
S-186696 1.2644104015979387
S-980582 1.4008803228493527
S-784311 -0.981837535304219
S-931846 0.39267476070774254
S-110763 1.021724300608644
